names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
TAF4B,-7.7584453,-1.2766237,8.597694411869655e-15,3.80364024850424e-14,CD8+ Naive T Cells,downregulated
SAP30,-7.7628,-2.1411312,8.307451078909052e-15,3.677203385758003e-14,CD8+ Naive T Cells,downregulated
SLC2A1,-7.767489,-1.3392799,8.005720186220829e-15,3.5455435115033164e-14,CD8+ Naive T Cells,downregulated
CBR4,-7.769088,-1.0028697,7.905326465150724e-15,3.502957764046021e-14,CD8+ Naive T Cells,downregulated
PARP2,-7.7732162,-2.1177435,7.651795608307735e-15,3.391523558686278e-14,CD8+ Naive T Cells,downregulated
ZUP1,-7.773896,-1.2088431,7.610803858638403e-15,3.375163942351925e-14,CD8+ Naive T Cells,downregulated
UBE2C,-7.775388,-8.336505,7.521664868728885e-15,3.3392153539374387e-14,CD8+ Naive T Cells,downregulated
RPRD1B,-7.7793965,-1.1686707,7.287120916384061e-15,3.235959145924898e-14,CD8+ Naive T Cells,downregulated
ZFYVE21,-7.782475,-1.5900284,7.111924355041875e-15,3.160706612720438e-14,CD8+ Naive T Cells,downregulated
URB2,-7.8269434,-1.1626782,4.998735080912725e-15,2.2335607142138272e-14,CD8+ Naive T Cells,downregulated
AL133453.1,-7.8420606,-1.29738,4.432121513115582e-15,1.9857489423568782e-14,CD8+ Naive T Cells,downregulated
UBQLN4,-7.850401,-1.1383394,4.147099857926626e-15,1.8610743650076692e-14,CD8+ Naive T Cells,downregulated
C12orf75,-7.856975,-1.3168235,3.935214653121464e-15,1.7679066753238157e-14,CD8+ Naive T Cells,downregulated
AC253572.2,-7.8668303,-1.5263575,3.637394078300325e-15,1.6367778468803394e-14,CD8+ Naive T Cells,downregulated
CCDC152,-7.8732615,-1.261464,3.45513728448421e-15,1.555611360563991e-14,CD8+ Naive T Cells,downregulated
NIPSNAP1,-7.8807425,-1.0704579,3.2544161652516983e-15,1.4676378545068812e-14,CD8+ Naive T Cells,downregulated
UQCC1,-7.890968,-1.4783145,2.998523846013786e-15,1.3544547621286526e-14,CD8+ Naive T Cells,downregulated
TRIP13,-7.8940578,-4.3354616,2.9251637206794105e-15,1.3216784822097107e-14,CD8+ Naive T Cells,downregulated
HYAL2,-7.9028277,-1.9991204,2.726467789604883e-15,1.2346001598219045e-14,CD8+ Naive T Cells,downregulated
GTPBP10,-7.9082685,-1.0160407,2.6099397323388515e-15,1.1824814617448655e-14,CD8+ Naive T Cells,downregulated
GZMH,-7.9338374,-2.2305605,2.124763735955213e-15,9.653081841069054e-15,CD8+ Naive T Cells,downregulated
AGFG2,-7.9355793,-2.2291477,2.0951504417471e-15,9.521160443850453e-15,CD8+ Naive T Cells,downregulated
PM20D2,-7.941545,-1.6735728,1.9967817727003456e-15,9.086620851718661e-15,CD8+ Naive T Cells,downregulated
PNPLA4,-7.9578195,-1.613101,1.7509749540341992e-15,7.987826983410636e-15,CD8+ Naive T Cells,downregulated
BBS7,-7.966816,-1.1486465,1.6281502274572775e-15,7.439823241630561e-15,CD8+ Naive T Cells,downregulated
PISD,-7.977769,-1.043512,1.490020364910909e-15,6.816173381613196e-15,CD8+ Naive T Cells,downregulated
LRRC40,-8.004949,-1.3914614,1.1951645673762222e-15,5.485549944685148e-15,CD8+ Naive T Cells,downregulated
NUP205,-8.00539,-1.0524337,1.190884552976871e-15,5.46742305735106e-15,CD8+ Naive T Cells,downregulated
SPRYD7,-8.010235,-1.6591002,1.1449005692579105e-15,5.260689278637973e-15,CD8+ Naive T Cells,downregulated
DIS3L,-8.0210085,-1.0653298,1.0488050974573274e-15,4.827188949805684e-15,CD8+ Naive T Cells,downregulated
SLC25A44,-8.032797,-1.6475623,9.52754569850016e-16,4.397349238517922e-15,CD8+ Naive T Cells,downregulated
MASTL,-8.034765,-1.7100017,9.375811735569862e-16,4.329734673865367e-15,CD8+ Naive T Cells,downregulated
PRMT7,-8.035899,-1.3781443,9.289532324031206e-16,4.291089274930281e-15,CD8+ Naive T Cells,downregulated
C17orf58,-8.043821,-2.6167457,8.707942642631598e-16,4.02356098019555e-15,CD8+ Naive T Cells,downregulated
EPS8L2,-8.054547,-1.449765,7.977321614820591e-16,3.690096994245822e-15,CD8+ Naive T Cells,downregulated
C18orf25,-8.074032,-1.07422,6.801415702800337e-16,3.1558645195625474e-15,CD8+ Naive T Cells,downregulated
MTMR1,-8.08545,-1.5892261,6.193499234225599e-16,2.8778279526942606e-15,CD8+ Naive T Cells,downregulated
VDR,-8.088612,-2.0981817,6.034847290478563e-16,2.8056865235491703e-15,CD8+ Naive T Cells,downregulated
ADAP1,-8.104898,-1.777463,5.278959750443762e-16,2.457026664595792e-15,CD8+ Naive T Cells,downregulated
FAM189B,-8.134704,-1.2952952,4.1294885578575964e-16,1.9274443206686725e-15,CD8+ Naive T Cells,downregulated
PDHX,-8.156192,-1.869191,3.4575349164132644e-16,1.6174612422270482e-15,CD8+ Naive T Cells,downregulated
SKP2,-8.171356,-1.678932,3.049408812658286e-16,1.4277484013287112e-15,CD8+ Naive T Cells,downregulated
SLC37A3,-8.180568,-1.1014885,2.825098327923248e-16,1.3246002565598739e-15,CD8+ Naive T Cells,downregulated
CHUK,-8.189063,-1.3147137,2.632680700302169e-16,1.2350820068339566e-15,CD8+ Naive T Cells,downregulated
NMB,-8.203166,-1.594624,2.341379241414066e-16,1.0996702219615e-15,CD8+ Naive T Cells,downregulated
AK4,-8.204658,-3.3661463,2.3124969146935043e-16,1.0864136783604113e-15,CD8+ Naive T Cells,downregulated
PI4K2B,-8.216267,-1.3137536,2.099365927126517e-16,9.874065511061209e-16,CD8+ Naive T Cells,downregulated
DBR1,-8.217734,-1.2169448,2.0738415144373097e-16,9.759566626138245e-16,CD8+ Naive T Cells,downregulated
TSEN2,-8.235798,-1.1315786,1.783642218675076e-16,8.429863209554082e-16,CD8+ Naive T Cells,downregulated
ANKS6,-8.237588,-1.7113853,1.757170440141705e-16,8.31425681505676e-16,CD8+ Naive T Cells,downregulated
SNX8,-8.245869,-1.1546537,1.639649897853408e-16,7.769309558969e-16,CD8+ Naive T Cells,downregulated
GALR2,-8.248398,-5.405234,1.605320795915628e-16,7.611006307929111e-16,CD8+ Naive T Cells,downregulated
NDUFAF5,-8.262775,-1.2808807,1.4232400585034434e-16,6.755488188137613e-16,CD8+ Naive T Cells,downregulated
HES6,-8.268323,-3.5888157,1.3585593648726488e-16,6.455889717499711e-16,CD8+ Naive T Cells,downregulated
POLA1,-8.275017,-1.2455454,1.284373397236039e-16,6.110380572523699e-16,CD8+ Naive T Cells,downregulated
ARL13B,-8.28078,-1.1988907,1.2237123831678163e-16,5.823462354085231e-16,CD8+ Naive T Cells,downregulated
PPP2R1B,-8.285982,-1.1288048,1.1713854601613292e-16,5.584088023836235e-16,CD8+ Naive T Cells,downregulated
CHPT1,-8.292354,-1.0068699,1.1102952088073159e-16,5.297447163314074e-16,CD8+ Naive T Cells,downregulated
ADO,-8.302077,-1.1824023,1.0230645613703478e-16,4.885480407560335e-16,CD8+ Naive T Cells,downregulated
POLRMT,-8.314188,-1.1438279,9.238269251276101e-17,4.421801985769982e-16,CD8+ Naive T Cells,downregulated
NKRF,-8.326836,-1.3629576,8.303219410003097e-17,3.981163797715895e-16,CD8+ Naive T Cells,downregulated
NUSAP1,-8.356306,-4.4152145,6.471278076054451e-17,3.1145379960335405e-16,CD8+ Naive T Cells,downregulated
XRCC3,-8.363107,-3.0634556,6.108786505982447e-17,2.9443603162177716e-16,CD8+ Naive T Cells,downregulated
FANCD2,-8.366841,-2.2372203,5.918329817940038e-17,2.8550589323008873e-16,CD8+ Naive T Cells,downregulated
NUP43,-8.376852,-1.2709616,5.43622155569945e-17,2.6240162249445947e-16,CD8+ Naive T Cells,downregulated
GPR180,-8.433825,-1.1964607,3.345483756914173e-17,1.624317818205804e-16,CD8+ Naive T Cells,downregulated
IL23A,-8.451507,-1.6139722,2.8756689618394844e-17,1.3994978699805636e-16,CD8+ Naive T Cells,downregulated
PGAP2,-8.45165,-1.1856838,2.872143911691078e-17,1.398193814178256e-16,CD8+ Naive T Cells,downregulated
TELO2,-8.454418,-1.2182326,2.804824789135561e-17,1.3658241324480204e-16,CD8+ Naive T Cells,downregulated
CEP152,-8.454645,-1.3935885,2.799381056682059e-17,1.3635748021900208e-16,CD8+ Naive T Cells,downregulated
BUB1,-8.474356,-3.6739573,2.3638436988873084e-17,1.1544856245865155e-16,CD8+ Naive T Cells,downregulated
FANCI,-8.476265,-2.3931396,2.325395144480339e-17,1.1363788269583738e-16,CD8+ Naive T Cells,downregulated
CENPF,-8.47722,-2.3779993,2.306402911501601e-17,1.1280977505915995e-16,CD8+ Naive T Cells,downregulated
DSCC1,-8.492897,-26.13183,2.0154882462491193e-17,9.86974507794542e-17,CD8+ Naive T Cells,downregulated
KIAA0930,-8.530123,-1.1399153,1.4619200102977903e-17,7.184478814352024e-17,CD8+ Naive T Cells,downregulated
TYMS,-8.537163,-4.4840474,1.3755779205123893e-17,6.764178433396783e-17,CD8+ Naive T Cells,downregulated
GTF3C2,-8.552936,-1.0394777,1.1999636171620103e-17,5.911170192734038e-17,CD8+ Naive T Cells,downregulated
APOOL,-8.553795,-1.3098758,1.191062169435056e-17,5.869068860532635e-17,CD8+ Naive T Cells,downregulated
PRKAG2-AS1,-8.573482,-1.3803507,1.0040221229042541e-17,4.9562727899903434e-17,CD8+ Naive T Cells,downregulated
SNX10,-8.599851,-1.0394632,7.982000010966744e-18,3.949680855217147e-17,CD8+ Naive T Cells,downregulated
SLC27A4,-8.613297,-1.1869876,7.098871888191802e-18,3.521117109029029e-17,CD8+ Naive T Cells,downregulated
CMPK2,-8.6157675,-1.643342,6.947488202057318e-18,3.448097610967043e-17,CD8+ Naive T Cells,downregulated
ZCCHC3,-8.636444,-1.1847277,5.7989680265709414e-18,2.883269219945991e-17,CD8+ Naive T Cells,downregulated
HSF2,-8.680901,-1.026315,3.9264647764278516e-18,1.9599139151158282e-17,CD8+ Naive T Cells,downregulated
DDX20,-8.685208,-1.0436902,3.780497771305452e-18,1.8887640980084067e-17,CD8+ Naive T Cells,downregulated
ECE1,-8.697867,-1.3221539,3.3817961135888244e-18,1.691614105578294e-17,CD8+ Naive T Cells,downregulated
SLC35B2,-8.738375,-1.7401441,2.3648827163027757e-18,1.1865311128488774e-17,CD8+ Naive T Cells,downregulated
IDE,-8.767105,-1.2647903,1.833180180266891e-18,9.219981946798535e-18,CD8+ Naive T Cells,downregulated
TENT4B,-8.815309,-1.0067697,1.1935592565316006e-18,6.030519225561588e-18,CD8+ Naive T Cells,downregulated
FBXL6,-8.822527,-1.2898619,1.119051592378973e-18,5.659252655403999e-18,CD8+ Naive T Cells,downregulated
POLR3F,-8.822981,-1.5842136,1.1145282222931755e-18,5.638101319076856e-18,CD8+ Naive T Cells,downregulated
BSCL2,-8.832525,-1.2535777,1.023382973331636e-18,5.1833642358300966e-18,CD8+ Naive T Cells,downregulated
FOXRED1,-8.83978,-1.0544523,9.590734046018977e-19,4.860618109684825e-18,CD8+ Naive T Cells,downregulated
CDCA7,-8.848907,-3.8318822,8.838021343425132e-19,4.486014700927606e-18,CD8+ Naive T Cells,downregulated
ALDH18A1,-8.868033,-1.3112115,7.44488882013805e-19,3.790521133578292e-18,CD8+ Naive T Cells,downregulated
ACY1,-8.8802395,-1.1190912,6.67165971005979e-19,3.4010245568822055e-18,CD8+ Naive T Cells,downregulated
FAM184A,-8.892505,-2.5302494,5.974648789935742e-19,3.04946811849282e-18,CD8+ Naive T Cells,downregulated
XRCC2,-8.927774,-26.259487,4.346653002634614e-19,2.2254055945686874e-18,CD8+ Naive T Cells,downregulated
ASPHD2,-8.933501,-1.7871085,4.1273411149758064e-19,2.1137764019310904e-18,CD8+ Naive T Cells,downregulated
RAD51,-8.953356,-26.236572,3.4483768804659127e-19,1.7704380152829803e-18,CD8+ Naive T Cells,downregulated
AGK,-8.957866,-1.0455482,3.310242058477685e-19,1.7000457428896111e-18,CD8+ Naive T Cells,downregulated
TMEM41A,-8.958486,-1.0668994,3.291672249587489e-19,1.6910339854435635e-18,CD8+ Naive T Cells,downregulated
COLGALT1,-8.979103,-1.7693905,2.7298219092049683e-19,1.4054503397422964e-18,CD8+ Naive T Cells,downregulated
HMMR,-8.981716,-4.212368,2.6657528835527573e-19,1.3737474426709862e-18,CD8+ Naive T Cells,downregulated
SOCS4,-9.001797,-1.1252843,2.220528786986046e-19,1.1468108853962598e-18,CD8+ Naive T Cells,downregulated
CCDC28B,-9.005257,-1.8582674,2.1516107023903592e-19,1.1115647043245665e-18,CD8+ Naive T Cells,downregulated
RPE,-9.006796,-1.0630593,2.1216373302718367e-19,1.0971080841371282e-18,CD8+ Naive T Cells,downregulated
BARD1,-9.022367,-1.839764,1.8406874492260147e-19,9.523328529326967e-19,CD8+ Naive T Cells,downregulated
FAM126A,-9.025839,-1.1267122,1.7832385868723576e-19,9.232754073609323e-19,CD8+ Naive T Cells,downregulated
FOSL1,-9.027246,-2.6291506,1.7604513362790857e-19,9.120483630340614e-19,CD8+ Naive T Cells,downregulated
SUV39H2,-9.042889,-2.1709363,1.5258495542018817e-19,7.919954198944293e-19,CD8+ Naive T Cells,downregulated
TUBGCP3,-9.06223,-1.1096046,1.278106486196657e-19,6.644466193723395e-19,CD8+ Naive T Cells,downregulated
PDPK1,-9.079876,-1.0821348,1.0869826541144172e-19,5.666907992146947e-19,CD8+ Naive T Cells,downregulated
CCDC138,-9.082943,-2.070829,1.0567822369535353e-19,5.512936231072749e-19,CD8+ Naive T Cells,downregulated
CEP83,-9.083444,-1.1402411,1.051926224383518e-19,5.489335428409668e-19,CD8+ Naive T Cells,downregulated
RPARP-AS1,-9.09831,-1.4350631,9.174793421555623e-20,4.795308432751749e-19,CD8+ Naive T Cells,downregulated
MTFR2,-9.120372,-5.9366016,7.4867128858301e-20,3.925420767056828e-19,CD8+ Naive T Cells,downregulated
GNB1L,-9.126445,-1.1980646,7.078569705176131e-20,3.7161367369681803e-19,CD8+ Naive T Cells,downregulated
MKRN2,-9.133699,-1.1890638,6.619784950668346e-20,3.4778733846042706e-19,CD8+ Naive T Cells,downregulated
INPP5F,-9.152217,-1.8427148,5.577706613441513e-20,2.9356630893215243e-19,CD8+ Naive T Cells,downregulated
POLR1A,-9.169314,-1.0698228,4.7603669699258367e-20,2.509473655775058e-19,CD8+ Naive T Cells,downregulated
NACC1,-9.197437,-1.1200967,3.665894669973075e-20,1.934979258134208e-19,CD8+ Naive T Cells,downregulated
POC1A,-9.198343,-4.65236,3.635095860315497e-20,1.9205616690746764e-19,CD8+ Naive T Cells,downregulated
MFN2,-9.211588,-1.3758928,3.2133665327819816e-20,1.6988312772575328e-19,CD8+ Naive T Cells,downregulated
CENPP,-9.221478,-2.158691,2.930308139083475e-20,1.5506721822727497e-19,CD8+ Naive T Cells,downregulated
SPATA5,-9.2268,-1.5693071,2.788372111218823e-20,1.4774530472036422e-19,CD8+ Naive T Cells,downregulated
AC006329.1,-9.228256,-3.6801858,2.750745003286592e-20,1.4579830166458455e-19,CD8+ Naive T Cells,downregulated
LIF,-9.241046,-5.653402,2.440984843609385e-20,1.2962930751049583e-19,CD8+ Naive T Cells,downregulated
POLR3A,-9.255781,-1.0832484,2.12668640181312e-20,1.1322927568185307e-19,CD8+ Naive T Cells,downregulated
MTMR2,-9.264945,-1.3691677,1.951779388966103e-20,1.0425250566967844e-19,CD8+ Naive T Cells,downregulated
CSTF2,-9.276673,-1.0100572,1.748521393842947e-20,9.360731074775272e-20,CD8+ Naive T Cells,downregulated
BTBD10,-9.288331,-1.5234164,1.5672711384498618e-20,8.401284543450685e-20,CD8+ Naive T Cells,downregulated
PAK1,-9.295072,-1.2853382,1.4710678213792483e-20,7.888148042201241e-20,CD8+ Naive T Cells,downregulated
BLVRB,-9.296026,-1.1304137,1.457926710502148e-20,7.82021862198314e-20,CD8+ Naive T Cells,downregulated
DDX31,-9.314245,-1.3089628,1.2282212647256523e-20,6.594511381418218e-20,CD8+ Naive T Cells,downregulated
NFE2L3,-9.328086,-1.6047589,1.0779975026551663e-20,5.803009342906407e-20,CD8+ Naive T Cells,downregulated
LRRC42,-9.33441,-1.1238323,1.0155542493622441e-20,5.468648851091967e-20,CD8+ Naive T Cells,downregulated
MYO19,-9.343013,-1.2545816,9.363147674445708e-21,5.048528630332855e-20,CD8+ Naive T Cells,downregulated
CHML,-9.424516,-1.7398947,4.320933064012709e-21,2.351275751220078e-20,CD8+ Naive T Cells,downregulated
HSPA1A,-9.426843,-1.3758705,4.226185068697848e-21,2.3012322186715945e-20,CD8+ Naive T Cells,downregulated
TNPO2,-9.426914,-1.865642,4.22330256961123e-21,2.300420111780662e-20,CD8+ Naive T Cells,downregulated
TFB2M,-9.439084,-1.3588681,3.760509550639253e-21,2.051717137542769e-20,CD8+ Naive T Cells,downregulated
TM9SF4,-9.447079,-1.0247713,3.4841959089886046e-21,1.902216828885591e-20,CD8+ Naive T Cells,downregulated
PSMC3IP,-9.4522085,-2.7424843,3.317542482767431e-21,1.8118295917280383e-20,CD8+ Naive T Cells,downregulated
SMKR1,-9.470488,-2.1533058,2.785394576265003e-21,1.5232166040904216e-20,CD8+ Naive T Cells,downregulated
APOO,-9.505304,-1.2018856,1.9946472679818843e-21,1.094045833187941e-20,CD8+ Naive T Cells,downregulated
CARNMT1,-9.507093,-1.252123,1.9606371762529586e-21,1.0761054425388376e-20,CD8+ Naive T Cells,downregulated
MECR,-9.513656,-1.0528581,1.8407702488832675e-21,1.0116589433626652e-20,CD8+ Naive T Cells,downregulated
CDKN3,-9.515207,-3.0787785,1.813514677210754e-21,9.970110444492764e-21,CD8+ Naive T Cells,downregulated
TTK,-9.569591,-9.238405,1.073299112570379e-21,5.9322016793370175e-21,CD8+ Naive T Cells,downregulated
VPS37A,-9.5872965,-1.074086,9.042299865071985e-22,5.002760550976762e-21,CD8+ Naive T Cells,downregulated
FN3KRP,-9.60517,-1.1252856,7.603229181334969e-22,4.2150385843693055e-21,CD8+ Naive T Cells,downregulated
CRYBG1,-9.609275,-1.0780469,7.306194696415848e-22,4.051728427049929e-21,CD8+ Naive T Cells,downregulated
AEBP1,-9.61555,-1.0799161,6.874068768949554e-22,3.814646819869758e-21,CD8+ Naive T Cells,downregulated
POLR3B,-9.619834,-1.667436,6.593759386119799e-22,3.6603222211568686e-21,CD8+ Naive T Cells,downregulated
FOSL2,-9.63377,-1.3781632,5.757753115591667e-22,3.203767270273869e-21,CD8+ Naive T Cells,downregulated
FAIM,-9.676997,-1.3409271,3.7764419027811296e-22,2.1126867302534353e-21,CD8+ Naive T Cells,downregulated
MDM2,-9.677904,-1.2426274,3.743103418875736e-22,2.0947445427393585e-21,CD8+ Naive T Cells,downregulated
MEPCE,-9.680887,-1.024874,3.635478917903056e-22,2.0358928163008073e-21,CD8+ Naive T Cells,downregulated
ALG1,-9.681006,-1.1009938,3.6312382388974984e-22,2.034206868450133e-21,CD8+ Naive T Cells,downregulated
LIN7C,-9.691697,-1.0485325,3.2704897252834065e-22,1.8352252659318525e-21,CD8+ Naive T Cells,downregulated
TEDC2,-9.704034,-5.9424677,2.898083473360176e-22,1.6284609717620534e-21,CD8+ Naive T Cells,downregulated
TPD52,-9.708699,-1.1992453,2.7684750001666376e-22,1.5566906180807782e-21,CD8+ Naive T Cells,downregulated
C9orf40,-9.719032,-2.1421988,2.501485070395761e-22,1.4075215586639913e-21,CD8+ Naive T Cells,downregulated
GTF2A1,-9.728028,-1.0084386,2.2898861672363063e-22,1.2897768238278881e-21,CD8+ Naive T Cells,downregulated
XRCC4,-9.733779,-1.0201343,2.164005671537716e-22,1.2201214384663897e-21,CD8+ Naive T Cells,downregulated
MACROD1,-9.740354,-2.5870488,2.0284778471264157e-22,1.144487825244952e-21,CD8+ Naive T Cells,downregulated
MMS22L,-9.745782,-1.496615,1.9229229876415786e-22,1.0856735215646563e-21,CD8+ Naive T Cells,downregulated
DDX28,-9.746486,-1.0217955,1.909640097130351e-22,1.078542291196879e-21,CD8+ Naive T Cells,downregulated
AC004148.1,-9.763333,-2.151271,1.617496156932933e-22,9.144797930666637e-22,CD8+ Naive T Cells,downregulated
NEIL2,-9.785669,-1.5795218,1.2973449435875626e-22,7.362454815410955e-22,CD8+ Naive T Cells,downregulated
EEF1AKMT1,-9.791193,-1.0160027,1.2283758442534856e-22,6.975841805089249e-22,CD8+ Naive T Cells,downregulated
MYL6B,-9.793938,-1.0596516,1.1954767962543488e-22,6.791343105344612e-22,CD8+ Naive T Cells,downregulated
SLC16A1-AS1,-9.799569,-1.705428,1.1306694014787602e-22,6.429807390733926e-22,CD8+ Naive T Cells,downregulated
NIF3L1,-9.8005,-1.1960813,1.1202998112278721e-22,6.373029920287349e-22,CD8+ Naive T Cells,downregulated
RITA1,-9.819364,-1.2736089,9.292854820619614e-23,5.300998281082669e-22,CD8+ Naive T Cells,downregulated
USP12,-9.8212,-1.059797,9.125002655049851e-23,5.207045165857812e-22,CD8+ Naive T Cells,downregulated
LACTB2,-9.841783,-1.2953509,7.438109840693283e-23,4.257667789392344e-22,CD8+ Naive T Cells,downregulated
SLC19A1,-9.885273,-2.8532684,4.8226711548495276e-23,2.7730359140384783e-22,CD8+ Naive T Cells,downregulated
CD274,-9.885977,-2.1002872,4.788892133881174e-23,2.7545707554084513e-22,CD8+ Naive T Cells,downregulated
PPME1,-9.890093,-1.0548693,4.5960090026435244e-23,2.6445442197883077e-22,CD8+ Naive T Cells,downregulated
SMPD4,-9.901786,-1.1693802,4.089073185772823e-23,2.357775567403249e-22,CD8+ Naive T Cells,downregulated
MRS2,-9.914648,-1.1767552,3.59521921787177e-23,2.077363389446033e-22,CD8+ Naive T Cells,downregulated
GNPDA2,-9.920399,-1.1818564,3.393972566187347e-23,1.963138311543902e-22,CD8+ Naive T Cells,downregulated
MGME1,-9.931316,-1.7467201,3.042133864998808e-23,1.7620934404723392e-22,CD8+ Naive T Cells,downregulated
E2F6,-9.931698,-1.5159955,3.030505951617375e-23,1.7559732628555196e-22,CD8+ Naive T Cells,downregulated
DCAF1,-9.934371,-1.158623,2.950333629290507e-23,1.7107176447257055e-22,CD8+ Naive T Cells,downregulated
DNAAF5,-9.957065,-1.4577228,2.348968471640741e-23,1.366334562628313e-22,CD8+ Naive T Cells,downregulated
FIGNL1,-9.96297,-1.6079432,2.2134894225743042e-23,1.287982919813908e-22,CD8+ Naive T Cells,downregulated
HAUS4,-10.003453,-1.1404521,1.4717296893806737e-23,8.62132266145526e-23,CD8+ Naive T Cells,downregulated
BNIP1,-10.089109,-1.0871996,6.1726967385373686e-24,3.639140319614704e-23,CD8+ Naive T Cells,downregulated
SBF2-AS1,-10.100742,-3.182213,5.48254359795634e-24,3.235718182705353e-23,CD8+ Naive T Cells,downregulated
HMGB3,-10.118055,-2.085745,4.594543480571637e-24,2.71550984768453e-23,CD8+ Naive T Cells,downregulated
PANK3,-10.120894,-1.098696,4.463163892588883e-24,2.638803764452712e-23,CD8+ Naive T Cells,downregulated
CCDC127,-10.13761,-1.3594834,3.761877760717843e-24,2.225766458997888e-23,CD8+ Naive T Cells,downregulated
NAAA,-10.152096,-1.0662128,3.24323418729592e-24,1.9209657505484464e-23,CD8+ Naive T Cells,downregulated
NPRL3,-10.160388,-1.0723406,2.978889346295786e-24,1.7675598535950274e-23,CD8+ Naive T Cells,downregulated
